id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
aCIOBhQUFZX2xn6JEkUTyg,meokja-meokja-fairfax-5,Meokja Meokja,https://s3-media2.fl.yelpcdn.com/bphoto/26yA6eEejzLhnRMBTmg-qw/o.jpg,False,https://www.yelp.com/biz/meokja-meokja-fairfax-5?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,827,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 38.8642119, 'longitude': -77.2768787}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '9619 Fairfax Blvd', 'address2': '', 'address3': None, 'city': 'Fairfax', 'zip_code': '22030', 'country': 'US', 'state': 'VA', 'display_address': ['9619 Fairfax Blvd', 'Fairfax, VA 22030']}",+15714592875,(571) 459-2875,22997.777888906436
fnwftjh4oBrN1_cfC15rog,shaws-tavern-washington,Shaw's Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/s7enIpMzNmzCGqt83GPwJw/o.jpg,False,https://www.yelp.com/biz/shaws-tavern-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,824,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",3.5,"{'latitude': 38.91518, 'longitude': -77.0197}","['pickup', 'delivery']",$$,"{'address1': '520 Florida Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['520 Florida Ave NW', 'Washington, DC 20001']}",+12025184092,(202) 518-4092,2392.550436869672
ucdrteFEIfvTrhIGEPf1QQ,rustico-alexandria-3,Rustico ,https://s3-media3.fl.yelpcdn.com/bphoto/8zAOv3D84EBDwHfnwqh7Dg/o.jpg,False,https://www.yelp.com/biz/rustico-alexandria-3?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,823,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 38.82159, 'longitude': -77.04726}","['pickup', 'delivery']",$$,"{'address1': '827 Slaters Ln', 'address2': None, 'address3': '', 'city': 'Alexandria', 'zip_code': '22314', 'country': 'US', 'state': 'VA', 'display_address': ['827 Slaters Ln', 'Alexandria, VA 22314']}",+17032245051,(703) 224-5051,8544.167454905735
DuV3x_27YsTJNjs5soujLQ,the-dabney-washington,The Dabney,https://s3-media2.fl.yelpcdn.com/bphoto/Azw7sz9IvmLVoID976l37w/o.jpg,False,https://www.yelp.com/biz/the-dabney-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,823,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 38.9063563388808, 'longitude': -77.0244961023773}",['delivery'],$$$$,"{'address1': '122 Blagden Aly NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['122 Blagden Aly NW', 'Washington, DC 20001']}",+12024501015,(202) 450-1015,1634.0015237067137
smTFfg1g_BjsUkorL_ZxLQ,kuya-jas-lechon-belly-rockville,Kuya Ja's Lechon Belly,https://s3-media2.fl.yelpcdn.com/bphoto/Z0u3bEF8jGFbd-uqWnEKpA/o.jpg,False,https://www.yelp.com/biz/kuya-jas-lechon-belly-rockville?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,822,"[{'alias': 'filipino', 'title': 'Filipino'}]",4.5,"{'latitude': 39.0442007, 'longitude': -77.1069208}","['pickup', 'delivery']",$$,"{'address1': '5268-H Nicholson Ln', 'address2': '', 'address3': None, 'city': 'Rockville', 'zip_code': '20895', 'country': 'US', 'state': 'MD', 'display_address': ['5268-H Nicholson Ln', 'Rockville, MD 20895']}",+12406694383,(240) 669-4383,18521.188457890963
9oAjjM88jiZnB-BQlctleg,lost-dog-cafe-arlington-2,Lost Dog Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/o3r2nAfFjaaWQOzBjzGHKg/o.jpg,False,https://www.yelp.com/biz/lost-dog-cafe-arlington-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,821,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 38.86239, 'longitude': -77.08715}","['pickup', 'delivery']",$$,"{'address1': '2920 Columbia Pike', 'address2': '', 'address3': '', 'city': 'Arlington', 'zip_code': '22204', 'country': 'US', 'state': 'VA', 'display_address': ['2920 Columbia Pike', 'Arlington, VA 22204']}",+17035537770,(703) 553-7770,7271.581257707268
X5HVWF41RT2roqbhuCu6Pg,taco-bamba-vienna,Taco Bamba,https://s3-media3.fl.yelpcdn.com/bphoto/vUZpi7M2u6Bf0ohdTcjbjw/o.jpg,False,https://www.yelp.com/biz/taco-bamba-vienna?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,822,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 38.899647, 'longitude': -77.266624}","['pickup', 'delivery']",$$,"{'address1': '164 Maple Ave W', 'address2': '', 'address3': None, 'city': 'Vienna', 'zip_code': '22180', 'country': 'US', 'state': 'VA', 'display_address': ['164 Maple Ave W', 'Vienna, VA 22180']}",+17034366339,(703) 436-6339,21857.157888842805
qhb107S4-PzOc7Zm_3o1hw,bonchon-arlington-2,Bonchon,https://s3-media2.fl.yelpcdn.com/bphoto/84TLAAcn4tVG-vLVRXUWaQ/o.jpg,False,https://www.yelp.com/biz/bonchon-arlington-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,821,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 38.8808513292081, 'longitude': -77.0859495237992}",[],$$,"{'address1': '2201 N Pershing Dr', 'address2': 'Ste E', 'address3': '', 'city': 'Arlington', 'zip_code': '22201', 'country': 'US', 'state': 'VA', 'display_address': ['2201 N Pershing Dr', 'Ste E', 'Arlington, VA 22201']}",+17035281011,(703) 528-1011,6384.694229924569
f-eWuozJ1jYTjmxUlht6Lw,jerrys-seafood-bowie-2,Jerry's Seafood,https://s3-media2.fl.yelpcdn.com/bphoto/uupFNRWhMNN86tX3cKgTjg/o.jpg,False,https://www.yelp.com/biz/jerrys-seafood-bowie-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,820,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 38.948967, 'longitude': -76.737326}",['delivery'],$$$,"{'address1': '15211 Major Lansdale Blvd', 'address2': '', 'address3': '', 'city': 'Bowie', 'zip_code': '20721', 'country': 'US', 'state': 'MD', 'display_address': ['15211 Major Lansdale Blvd', 'Bowie, MD 20721']}",+13018052284,(301) 805-2284,24715.03418000754
bCQEdpKSY563iAzq7cMcGA,the-capital-burger-washington-6,The Capital Burger,https://s3-media1.fl.yelpcdn.com/bphoto/7NfKT0GAhtWm7mrAztdh9w/o.jpg,False,https://www.yelp.com/biz/the-capital-burger-washington-6?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,820,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.90331, 'longitude': -77.021605}",['delivery'],$$,"{'address1': '1005 7th St NW', 'address2': None, 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['1005 7th St NW', 'Washington, DC 20001']}",+12026380414,(202) 638-0414,1212.002978636813
Fs_XnZbSlRywMaPAiAXhNQ,district-taco-arlington-3,District Taco,https://s3-media4.fl.yelpcdn.com/bphoto/pTuiNeQ4SuyMMjIUm0o1VQ/o.jpg,False,https://www.yelp.com/biz/district-taco-arlington-3?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,820,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 38.895284049802854, 'longitude': -77.14329259816492}","['pickup', 'delivery']",$,"{'address1': '5723 Langston Blvd', 'address2': '', 'address3': '', 'city': 'Arlington', 'zip_code': '22207', 'country': 'US', 'state': 'VA', 'display_address': ['5723 Langston Blvd', 'Arlington, VA 22207']}",+17032371204,(703) 237-1204,11176.350189892642
wUQNzrnG2J9Er8rfEP8Fkg,fiola-washington,Fiola,https://s3-media1.fl.yelpcdn.com/bphoto/Emk7w8eCJKaQEdUYaGRyBg/o.jpg,False,https://www.yelp.com/biz/fiola-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,817,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 38.89388303448501, 'longitude': -77.02060594637774}",['delivery'],$$$$,"{'address1': '601 Pennsylvania Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['601 Pennsylvania Ave NW', 'Washington, DC 20004']}",+12025251402,(202) 525-1402,558.1850271517307
ffVmLLzUFAeEUGTL-GYfOQ,barking-mad-cafe-gaithersburg,Barking Mad Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/7RHhH_pbRNh5QQXcKmkM7A/o.jpg,False,https://www.yelp.com/biz/barking-mad-cafe-gaithersburg?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,815,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 39.160177, 'longitude': -77.2224688}","['pickup', 'delivery']",$$,"{'address1': '239 Spectrum Ave', 'address2': None, 'address3': '', 'city': 'Gaithersburg', 'zip_code': '20879', 'country': 'US', 'state': 'MD', 'display_address': ['239 Spectrum Ave', 'Gaithersburg, MD 20879']}",+12406907003,(240) 690-7003,34604.493457709286
77OxJfmG2xI-0O_ekvKY1A,wok-and-roll-washington-8,Wok and Roll,https://s3-media1.fl.yelpcdn.com/bphoto/LPBC-qSksjCLXFvKl_Eh7Q/o.jpg,False,https://www.yelp.com/biz/wok-and-roll-washington-8?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,815,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",2.5,"{'latitude': 38.89955, 'longitude': -77.020392}","['pickup', 'delivery']",$$,"{'address1': '604 H St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['604 H St NW', 'Washington, DC 20001']}",+12023474656,(202) 347-4656,814.6910608563142
ZvrvEuimRPvssoTD4p9XKA,the-blackwall-barn-and-lodge-gambrills,The Blackwall Barn & Lodge,https://s3-media1.fl.yelpcdn.com/bphoto/NLquDc_5jGCFQjbUij760g/o.jpg,False,https://www.yelp.com/biz/the-blackwall-barn-and-lodge-gambrills?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,814,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 39.07253, 'longitude': -76.66286}","['pickup', 'delivery']",$$$,"{'address1': '329 Gambrills Rd', 'address2': None, 'address3': '', 'city': 'Gambrills', 'zip_code': '21054', 'country': 'US', 'state': 'MD', 'display_address': ['329 Gambrills Rd', 'Gambrills, MD 21054']}",+14103172276,(410) 317-2276,36273.815304565236
Y5KdONDo5sWkRv8aVK4H5Q,del-ray-cafe-alexandria,Del Ray Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/1EXkGp-7PVx0sDieCPc3GA/o.jpg,False,https://www.yelp.com/biz/del-ray-cafe-alexandria?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,813,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.8237899, 'longitude': -77.0576729}","['pickup', 'delivery']",$$,"{'address1': '205 E Howell Ave', 'address2': '', 'address3': '', 'city': 'Alexandria', 'zip_code': '22301', 'country': 'US', 'state': 'VA', 'display_address': ['205 E Howell Ave', 'Alexandria, VA 22301']}",+17037179151,(703) 717-9151,8674.429849814045
8Ee5EEQ_ZAMqqJYhXD5x_w,and-pizza-h-street-washington,&pizza - H Street,https://s3-media4.fl.yelpcdn.com/bphoto/5gOCi2U50Hv2zUQ_t9-_OQ/o.jpg,False,https://www.yelp.com/biz/and-pizza-h-street-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,810,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"{'latitude': 38.90045, 'longitude': -76.99078}","['pickup', 'delivery']",$$,"{'address1': '1118 H St NE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['1118 H St NE', 'Washington, DC 20002']}",+12023355991,(202) 335-5991,2142.994135262865
N0yurfXS0LcvY7COhwjRog,st-anselm-washington,St. Anselm,https://s3-media2.fl.yelpcdn.com/bphoto/Flo7EJ-HdBJZTrEm4WPStw/o.jpg,False,https://www.yelp.com/biz/st-anselm-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,809,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 38.907794, 'longitude': -76.999082}","['pickup', 'delivery']",$$$,"{'address1': '1250 5th St NE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['1250 5th St NE', 'Washington, DC 20002']}",+12028642199,(202) 864-2199,2008.7803917533695
DBzIfEeZ9yKLF6n851DQsA,tortino-restaurant-washington,Tortino Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/qWPFKVl8r4a2maWyL9PLtg/o.jpg,False,https://www.yelp.com/biz/tortino-restaurant-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,809,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 38.906591, 'longitude': -77.027296}","['pickup', 'delivery']",$$,"{'address1': '1228 11th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['1228 11th St NW', 'Washington, DC 20001']}",+12023125570,(202) 312-5570,1798.3704870571153
oOlA0FEUwVzqm77Qq3ioDQ,mi-la-cay-silver-spring-3,Mi La Cay,https://s3-media1.fl.yelpcdn.com/bphoto/aU5H_UwATrLpGAObCU3-Ew/o.jpg,False,https://www.yelp.com/biz/mi-la-cay-silver-spring-3?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,809,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 39.0416132810034, 'longitude': -77.0506281552819}",['delivery'],$$,"{'address1': '2407-2409 University Blvd', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20902', 'country': 'US', 'state': 'MD', 'display_address': ['2407-2409 University Blvd', 'Silver Spring, MD 20902']}",+13019292822,(301) 929-2822,16707.500640308146
FhiiiZyo2wYCovMKZkynsw,shilla-bakery-and-cafe-annandale-annandale,Shilla Bakery & Cafe - Annandale,https://s3-media1.fl.yelpcdn.com/bphoto/mAJ0uoKl_TPesYhTB8iorw/o.jpg,False,https://www.yelp.com/biz/shilla-bakery-and-cafe-annandale-annandale?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,808,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 38.828812046066595, 'longitude': -77.1894385159552}","['pickup', 'delivery']",$$,"{'address1': '7039 Little River Tpke', 'address2': '', 'address3': '', 'city': 'Annandale', 'zip_code': '22003', 'country': 'US', 'state': 'VA', 'display_address': ['7039 Little River Tpke', 'Annandale, VA 22003']}",+17033332001,(703) 333-2001,16821.22588472338
DDtCSZigubxFQLBxgJQP5Q,ellas-wood-fired-pizza-washington-3,Ella's Wood Fired Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/vvQXUw97B-iOeTf4CGT4Cg/o.jpg,False,https://www.yelp.com/biz/ellas-wood-fired-pizza-washington-3?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,808,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 38.8974994, 'longitude': -77.0240949}","['pickup', 'delivery']",$$,"{'address1': '610 9th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['610 9th St NW', 'Washington, DC 20004']}",+12026383434,(202) 638-3434,969.6287617504594
PFs8ZJTRTfjp04PvVoShMg,mejana-arlington-6,Mejana,https://s3-media4.fl.yelpcdn.com/bphoto/ZzVCeIgmXnDUSHfymvGC0g/o.jpg,False,https://www.yelp.com/biz/mejana-arlington-6?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,807,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 38.89054, 'longitude': -77.0871}","['pickup', 'delivery']",$$,"{'address1': '2300 Wilson Blvd', 'address2': '', 'address3': '', 'city': 'Arlington', 'zip_code': '22201', 'country': 'US', 'state': 'VA', 'display_address': ['2300 Wilson Blvd', 'Arlington, VA 22201']}",+17034654440,(703) 465-4440,6336.236660670364
0tRQjjT4WfbWJd91to0Peg,teaism-penn-quarter-washington-5,Teaism - Penn Quarter,https://s3-media3.fl.yelpcdn.com/bphoto/qYl87qPUkm_j3Qpw4SSJmQ/o.jpg,False,https://www.yelp.com/biz/teaism-penn-quarter-washington-5?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,807,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 38.8949788631939, 'longitude': -77.0232885337296}","['pickup', 'delivery']",$$,"{'address1': '400 8th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['400 8th St NW', 'Washington, DC 20004']}",+12026386010,(202) 638-6010,796.6013770837114
NEy0bAPl-u8JkM-P9BgErQ,burtons-grill-and-bar-alexandria-2,Burtons Grill & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/_pb97F2A_wC0Shr1m4WA5Q/o.jpg,False,https://www.yelp.com/biz/burtons-grill-and-bar-alexandria-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,807,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 38.7426091532089, 'longitude': -77.1628199145198}","['pickup', 'delivery']",$$,"{'address1': '6452A Old Beulah Street', 'address2': '', 'address3': '', 'city': 'Alexandria', 'zip_code': '22315', 'country': 'US', 'state': 'VA', 'display_address': ['6452A Old Beulah Street', 'Alexandria, VA 22315']}",+17039221730,(703) 922-1730,21200.80414159491
eeaIFKlqymYGyRmC_F8Bnw,tail-up-goat-washington,Tail Up Goat,https://s3-media3.fl.yelpcdn.com/bphoto/yFZGYhYMWIneVFDwvmbXHg/o.jpg,False,https://www.yelp.com/biz/tail-up-goat-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,807,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 38.9235881935023, 'longitude': -77.0431297123031}",[],$$$,"{'address1': '1827 Adams Mill Rd NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1827 Adams Mill Rd NW', 'Washington, DC 20009']}",,,4130.9608991640625
VX3yTxNj9hjur58ZFdj0jA,jack-rose-dining-saloon-washington,Jack Rose Dining Saloon,https://s3-media4.fl.yelpcdn.com/bphoto/OmDvMJ3yYx0MAMSNVw3H3A/o.jpg,False,https://www.yelp.com/biz/jack-rose-dining-saloon-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,805,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",4.0,"{'latitude': 38.91739, 'longitude': -77.0413}","['pickup', 'delivery']",$$,"{'address1': '2007 18th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['2007 18th St NW', 'Washington, DC 20009']}",+12025887388,(202) 588-7388,3501.3585278687847
JRMBqM82xzMgDfAYRK9wSA,tiger-fork-washington,Tiger Fork,https://s3-media2.fl.yelpcdn.com/bphoto/vuzdRcNkQOju10UgDuFDIA/o.jpg,False,https://www.yelp.com/biz/tiger-fork-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,803,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.9070698055236, 'longitude': -77.0248598}",['delivery'],$$,"{'address1': '922 N St NW Blagden Alley', 'address2': None, 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['922 N St NW Blagden Alley', 'Washington, DC 20001']}",+12027331152,(202) 733-1152,1717.7047310434361
7gW9_cfTs9-0nQLM6_yNEQ,shouk-washington,Shouk,https://s3-media1.fl.yelpcdn.com/bphoto/Q3leA7R608wRfSxtQ8e50Q/o.jpg,False,https://www.yelp.com/biz/shouk-washington?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,800,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'kosher', 'title': 'Kosher'}]",4.5,"{'latitude': 38.90277970755454, 'longitude': -77.02034053300149}","['pickup', 'delivery']",$$,"{'address1': '655 K St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['655 K St NW', 'Washington, DC 20001']}",,,1107.4672433451765
xEFr0vCynz9Ei4FLb8YjbA,murphys-grand-irish-pub-alexandria,Murphy's Grand Irish Pub,https://s3-media2.fl.yelpcdn.com/bphoto/Kmcl9oPiSIMIuph0q2eeDA/o.jpg,False,https://www.yelp.com/biz/murphys-grand-irish-pub-alexandria?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,799,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'irish', 'title': 'Irish'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 38.8053789, 'longitude': -77.047481}","['pickup', 'delivery']",$$,"{'address1': '713 King St', 'address2': '', 'address3': '', 'city': 'Alexandria', 'zip_code': '22314', 'country': 'US', 'state': 'VA', 'display_address': ['713 King St', 'Alexandria, VA 22314']}",+17035481717,(703) 548-1717,10274.225545802443
